item_id,app_name,posted,sentiment_analysis,recommend
354140,Five Nights at Freddy's 3,2015,1,True
354140,Five Nights at Freddy's 3,2015,0,True
339400,Runestone Keeper,2015,2,True
350750,Train Fever: USA DLC,2015,2,True
328940,The Deer God,2014,2,True
328940,The Deer God,2015,0,True
222440,THE KING OF FIGHTERS 2002 UNLIMITED MATCH,2015,1,True
353360,how do you Do It?,No data,2,True
353360,how do you Do It?,2015,2,True
353360,how do you Do It?,2015,2,True
353360,how do you Do It?,2015,0,True
353360,how do you Do It?,2015,1,True
353360,how do you Do It?,2015,1,True
353360,how do you Do It?,2015,1,True
353360,how do you Do It?,2015,2,True
353360,how do you Do It?,2015,2,True
353360,how do you Do It?,2015,0,True
353360,how do you Do It?,2015,1,True
317100,Republique,2015,2,True
341310,Greyfox RPG,2015,0,True
341310,Greyfox RPG,2015,1,True
331160,Disney•Pixar Cars,No data,1,True
318420,Middle-earth: Shadow of Mordor - The Bright Lord,No data,2,True
319740,There Came an Echo,2015,2,False
319740,There Came an Echo,2015,2,True
319740,There Came an Echo,2015,2,True
328060,Tales Runner,No data,0,False
328060,Tales Runner,2015,1,True
341500,Camera Obscura,No data,1,False
270450,Robot Roller-Derby Disco Dodgeball,2015,2,True
270450,Robot Roller-Derby Disco Dodgeball,2015,2,True
270450,Robot Roller-Derby Disco Dodgeball,2014,2,True
270450,Robot Roller-Derby Disco Dodgeball,2015,2,True
270450,Robot Roller-Derby Disco Dodgeball,2014,2,True
270450,Robot Roller-Derby Disco Dodgeball,2015,2,True
270450,Robot Roller-Derby Disco Dodgeball,2014,0,True
270450,Robot Roller-Derby Disco Dodgeball,No data,0,False
270450,Robot Roller-Derby Disco Dodgeball,No data,2,True
270450,Robot Roller-Derby Disco Dodgeball,2015,1,True
327130,Men of War: Assault Squad 2 - Iron Fist,No data,0,False
333950,Medieval Engineers,2015,0,True
333950,Medieval Engineers,2015,1,True
333950,Medieval Engineers,2015,0,True
333950,Medieval Engineers,2015,0,True
333950,Medieval Engineers,2015,2,True
333950,Medieval Engineers,2015,2,True
333950,Medieval Engineers,2015,2,True
333950,Medieval Engineers,No data,1,False
333950,Medieval Engineers,2015,0,True
333950,Medieval Engineers,2015,1,False
333950,Medieval Engineers,2015,2,True
333950,Medieval Engineers,2015,2,False
333950,Medieval Engineers,2015,0,False
333950,Medieval Engineers,2015,2,True
333950,Medieval Engineers,2015,2,True
329130,Reassembly,No data,2,True
329130,Reassembly,2015,0,True
329130,Reassembly,2015,0,True
329130,Reassembly,No data,2,True
329130,Reassembly,2015,2,True
351570,Killing Floor: Uncovered,2015,2,True
351570,Killing Floor: Uncovered,2015,2,True
351570,Killing Floor: Uncovered,2015,0,True
351570,Killing Floor: Uncovered,2015,1,True
351570,Killing Floor: Uncovered,2015,2,True
351570,Killing Floor: Uncovered,2015,2,True
351570,Killing Floor: Uncovered,2015,0,True
351570,Killing Floor: Uncovered,2015,2,False
351570,Killing Floor: Uncovered,2015,1,True
351570,Killing Floor: Uncovered,2015,0,False
351570,Killing Floor: Uncovered,2015,0,True
351570,Killing Floor: Uncovered,2015,1,True
340610,Battle of Empires : 1914-1918 - Russian Empire,2015,2,True
323720,Decay: The Mare,2015,2,True
298630,The Escapists,2015,1,True
298630,The Escapists,2015,2,True
298630,The Escapists,2014,2,True
298630,The Escapists,No data,0,False
298630,The Escapists,2015,1,True
298630,The Escapists,2015,2,True
298630,The Escapists,2015,2,True
298630,The Escapists,2015,0,True
298630,The Escapists,2015,1,True
298630,The Escapists,2015,0,True
298630,The Escapists,2015,0,False
298630,The Escapists,2015,1,True
298630,The Escapists,2015,0,True
298630,The Escapists,2015,1,True
298630,The Escapists,2014,2,True
298630,The Escapists,2015,1,True
298630,The Escapists,2015,2,True
298630,The Escapists,2015,2,True
298630,The Escapists,2014,2,True
298630,The Escapists,2015,1,True
298630,The Escapists,2015,1,True
298630,The Escapists,2015,2,True
298630,The Escapists,2015,2,True
298630,The Escapists,2015,0,True
298630,The Escapists,No data,1,True
298630,The Escapists,No data,1,True
298630,The Escapists,2015,2,True
298630,The Escapists,2015,1,True
298630,The Escapists,2015,2,True
298630,The Escapists,2014,2,True
298630,The Escapists,2015,2,True
298630,The Escapists,2015,0,False
298630,The Escapists,2014,0,True
298630,The Escapists,2015,2,True
298630,The Escapists,2015,0,True
298630,The Escapists,2014,2,True
298630,The Escapists,2015,2,True
298630,The Escapists,2014,2,True
298630,The Escapists,2015,2,True
298630,The Escapists,2015,2,True
298630,The Escapists,2015,0,False
298630,The Escapists,2014,2,True
298630,The Escapists,2015,1,True
298630,The Escapists,2015,2,True
298630,The Escapists,2015,1,True
298630,The Escapists,2015,2,True
298630,The Escapists,2015,2,True
298630,The Escapists,2014,2,True
346180,David.,2015,2,True
325610,Total War: ATTILA,2015,2,True
325610,Total War: ATTILA,2015,2,True
325610,Total War: ATTILA,No data,2,True
325610,Total War: ATTILA,2015,2,True
325610,Total War: ATTILA,2015,2,True
325610,Total War: ATTILA,2015,2,True
325610,Total War: ATTILA,2015,1,True
325610,Total War: ATTILA,2015,2,True
325610,Total War: ATTILA,2015,1,False
325610,Total War: ATTILA,2015,2,True
325610,Total War: ATTILA,2015,1,True
325610,Total War: ATTILA,2015,2,True
325610,Total War: ATTILA,2015,2,True
325610,Total War: ATTILA,2015,2,True
325610,Total War: ATTILA,2015,2,True
325610,Total War: ATTILA,2015,2,True
325610,Total War: ATTILA,2015,2,True
273350,Evolve Stage 2,No data,2,True
273350,Evolve Stage 2,No data,0,True
273350,Evolve Stage 2,2015,2,True
273350,Evolve Stage 2,No data,1,True
273350,Evolve Stage 2,No data,1,True
273350,Evolve Stage 2,No data,1,True
273350,Evolve Stage 2,No data,2,True
273350,Evolve Stage 2,2015,0,True
273350,Evolve Stage 2,2015,2,True
273350,Evolve Stage 2,2015,0,True
273350,Evolve Stage 2,No data,2,True
273350,Evolve Stage 2,No data,0,False
273350,Evolve Stage 2,No data,1,False
273350,Evolve Stage 2,No data,2,True
273350,Evolve Stage 2,2015,1,True
273350,Evolve Stage 2,2015,2,True
273350,Evolve Stage 2,2015,0,True
273350,Evolve Stage 2,2015,0,False
273350,Evolve Stage 2,2015,2,False
273350,Evolve Stage 2,No data,2,True
273350,Evolve Stage 2,2015,1,True
273350,Evolve Stage 2,No data,0,False
273350,Evolve Stage 2,No data,2,True
273350,Evolve Stage 2,No data,2,True
273350,Evolve Stage 2,2015,2,True
273350,Evolve Stage 2,No data,0,False
273350,Evolve Stage 2,2015,2,True
273350,Evolve Stage 2,No data,1,True
273350,Evolve Stage 2,No data,2,True
273350,Evolve Stage 2,2015,0,True
273350,Evolve Stage 2,2015,2,True
273350,Evolve Stage 2,No data,0,True
273350,Evolve Stage 2,2014,2,True
273350,Evolve Stage 2,2014,2,True
273350,Evolve Stage 2,2015,2,True
273350,Evolve Stage 2,2014,1,True
273350,Evolve Stage 2,No data,2,True
273350,Evolve Stage 2,2014,2,True
273350,Evolve Stage 2,No data,0,False
273350,Evolve Stage 2,2015,0,True
273350,Evolve Stage 2,2014,0,True
273350,Evolve Stage 2,No data,2,True
273350,Evolve Stage 2,No data,2,True
273350,Evolve Stage 2,No data,0,False
273350,Evolve Stage 2,2015,0,True
273350,Evolve Stage 2,No data,2,True
273350,Evolve Stage 2,No data,2,True
273350,Evolve Stage 2,No data,0,False
273350,Evolve Stage 2,No data,2,True
273350,Evolve Stage 2,2015,1,True
273350,Evolve Stage 2,No data,2,True
273350,Evolve Stage 2,No data,1,True
273350,Evolve Stage 2,No data,2,True
273350,Evolve Stage 2,No data,1,False
273350,Evolve Stage 2,No data,1,True
273350,Evolve Stage 2,No data,0,True
273350,Evolve Stage 2,No data,2,True
273350,Evolve Stage 2,No data,0,True
273350,Evolve Stage 2,2015,2,False
273350,Evolve Stage 2,No data,0,False
273350,Evolve Stage 2,No data,0,True
273350,Evolve Stage 2,2015,1,False
273350,Evolve Stage 2,2015,2,True
273350,Evolve Stage 2,2015,2,True
273350,Evolve Stage 2,2015,0,False
273350,Evolve Stage 2,2014,0,True
273350,Evolve Stage 2,2015,2,True
273350,Evolve Stage 2,2015,2,False
273350,Evolve Stage 2,No data,1,True
273350,Evolve Stage 2,No data,2,True
273350,Evolve Stage 2,2014,2,True
273350,Evolve Stage 2,2015,0,True
273350,Evolve Stage 2,No data,0,False
273350,Evolve Stage 2,No data,2,True
273350,Evolve Stage 2,No data,0,False
273350,Evolve Stage 2,No data,1,False
273350,Evolve Stage 2,No data,0,True
273350,Evolve Stage 2,2014,1,True
273350,Evolve Stage 2,2015,0,False
273350,Evolve Stage 2,2015,0,True
273350,Evolve Stage 2,No data,1,True
273350,Evolve Stage 2,No data,0,True
273350,Evolve Stage 2,No data,2,False
273350,Evolve Stage 2,2015,2,True
273350,Evolve Stage 2,2014,2,True
273350,Evolve Stage 2,No data,0,False
273350,Evolve Stage 2,2015,0,True
273350,Evolve Stage 2,2014,2,True
273350,Evolve Stage 2,2015,0,False
273350,Evolve Stage 2,2015,2,True
273350,Evolve Stage 2,2014,0,True
273350,Evolve Stage 2,No data,2,True
273350,Evolve Stage 2,No data,2,True
273350,Evolve Stage 2,2015,0,True
273350,Evolve Stage 2,2015,1,False
273350,Evolve Stage 2,2015,2,True
273350,Evolve Stage 2,2014,2,True
273350,Evolve Stage 2,No data,0,True
273350,Evolve Stage 2,2015,0,True
273350,Evolve Stage 2,No data,2,True
345200,Tasty Blue,2015,2,True
345200,Tasty Blue,2015,2,True
345200,Tasty Blue,2015,0,True
273840,Stock Car Extreme,2015,1,True
320760,Tokyo School Life,2015,0,True
320760,Tokyo School Life,2015,2,True
320760,Tokyo School Life,2015,2,True
285920,TerraTech,2015,2,False
285920,TerraTech,2015,2,True
285920,TerraTech,2015,2,True
285920,TerraTech,No data,2,True
285920,TerraTech,No data,0,True
285920,TerraTech,No data,2,True
285920,TerraTech,2015,0,False
285920,TerraTech,No data,2,True
285920,TerraTech,No data,2,True
285920,TerraTech,No data,0,True
285920,TerraTech,2015,2,True
285920,TerraTech,2015,2,True
335840,Goats on a Bridge,2015,0,True
340050,Survivalist,2015,0,True
340050,Survivalist,No data,0,True
315810,eden*,2015,1,True
315810,eden*,2015,2,True
315810,eden*,2015,2,True
348380,The Interview,2015,0,False
348380,The Interview,2015,2,True
262960,Castle In The Darkness,2015,2,True
330070,VEGAS Movie Studio 13 Platinum - Steam Powered,2015,2,True
313010,Cities XXL,2015,1,False
313010,Cities XXL,2015,2,False
313010,Cities XXL,2015,0,False
343360,Particula,2015,2,True
335660,CAFE 0 ~The Drowned Mermaid~,2015,0,False
282900,Hyperdimension Neptunia Re;Birth1 / 超次次元ゲイム ネプテューヌRe;Birth1 / 超次次元遊戲戰機少女重生1,2015,2,True
282900,Hyperdimension Neptunia Re;Birth1 / 超次次元ゲイム ネプテューヌRe;Birth1 / 超次次元遊戲戰機少女重生1,2015,2,True
282900,Hyperdimension Neptunia Re;Birth1 / 超次次元ゲイム ネプテューヌRe;Birth1 / 超次次元遊戲戰機少女重生1,2015,1,True
282900,Hyperdimension Neptunia Re;Birth1 / 超次次元ゲイム ネプテューヌRe;Birth1 / 超次次元遊戲戰機少女重生1,No data,2,True
282900,Hyperdimension Neptunia Re;Birth1 / 超次次元ゲイム ネプテューヌRe;Birth1 / 超次次元遊戲戰機少女重生1,2015,2,True
282900,Hyperdimension Neptunia Re;Birth1 / 超次次元ゲイム ネプテューヌRe;Birth1 / 超次次元遊戲戰機少女重生1,2015,0,True
282900,Hyperdimension Neptunia Re;Birth1 / 超次次元ゲイム ネプテューヌRe;Birth1 / 超次次元遊戲戰機少女重生1,2015,1,True
282900,Hyperdimension Neptunia Re;Birth1 / 超次次元ゲイム ネプテューヌRe;Birth1 / 超次次元遊戲戰機少女重生1,2015,2,True
282900,Hyperdimension Neptunia Re;Birth1 / 超次次元ゲイム ネプテューヌRe;Birth1 / 超次次元遊戲戰機少女重生1,2015,2,True
282900,Hyperdimension Neptunia Re;Birth1 / 超次次元ゲイム ネプテューヌRe;Birth1 / 超次次元遊戲戰機少女重生1,2015,1,True
282900,Hyperdimension Neptunia Re;Birth1 / 超次次元ゲイム ネプテューヌRe;Birth1 / 超次次元遊戲戰機少女重生1,No data,2,True
282900,Hyperdimension Neptunia Re;Birth1 / 超次次元ゲイム ネプテューヌRe;Birth1 / 超次次元遊戲戰機少女重生1,No data,2,True
282900,Hyperdimension Neptunia Re;Birth1 / 超次次元ゲイム ネプテューヌRe;Birth1 / 超次次元遊戲戰機少女重生1,2015,2,True
282900,Hyperdimension Neptunia Re;Birth1 / 超次次元ゲイム ネプテューヌRe;Birth1 / 超次次元遊戲戰機少女重生1,2015,2,True
282900,Hyperdimension Neptunia Re;Birth1 / 超次次元ゲイム ネプテューヌRe;Birth1 / 超次次元遊戲戰機少女重生1,2015,0,True
282900,Hyperdimension Neptunia Re;Birth1 / 超次次元ゲイム ネプテューヌRe;Birth1 / 超次次元遊戲戰機少女重生1,No data,2,True
282900,Hyperdimension Neptunia Re;Birth1 / 超次次元ゲイム ネプテューヌRe;Birth1 / 超次次元遊戲戰機少女重生1,2015,2,True
282900,Hyperdimension Neptunia Re;Birth1 / 超次次元ゲイム ネプテューヌRe;Birth1 / 超次次元遊戲戰機少女重生1,2015,2,True
282900,Hyperdimension Neptunia Re;Birth1 / 超次次元ゲイム ネプテューヌRe;Birth1 / 超次次元遊戲戰機少女重生1,2015,2,True
282900,Hyperdimension Neptunia Re;Birth1 / 超次次元ゲイム ネプテューヌRe;Birth1 / 超次次元遊戲戰機少女重生1,2015,2,True
282900,Hyperdimension Neptunia Re;Birth1 / 超次次元ゲイム ネプテューヌRe;Birth1 / 超次次元遊戲戰機少女重生1,2015,2,True
282900,Hyperdimension Neptunia Re;Birth1 / 超次次元ゲイム ネプテューヌRe;Birth1 / 超次次元遊戲戰機少女重生1,2015,2,True
282900,Hyperdimension Neptunia Re;Birth1 / 超次次元ゲイム ネプテューヌRe;Birth1 / 超次次元遊戲戰機少女重生1,2015,2,True
282900,Hyperdimension Neptunia Re;Birth1 / 超次次元ゲイム ネプテューヌRe;Birth1 / 超次次元遊戲戰機少女重生1,2015,0,False
282900,Hyperdimension Neptunia Re;Birth1 / 超次次元ゲイム ネプテューヌRe;Birth1 / 超次次元遊戲戰機少女重生1,2015,2,True
282900,Hyperdimension Neptunia Re;Birth1 / 超次次元ゲイム ネプテューヌRe;Birth1 / 超次次元遊戲戰機少女重生1,2015,2,True
282900,Hyperdimension Neptunia Re;Birth1 / 超次次元ゲイム ネプテューヌRe;Birth1 / 超次次元遊戲戰機少女重生1,2015,1,True
282900,Hyperdimension Neptunia Re;Birth1 / 超次次元ゲイム ネプテューヌRe;Birth1 / 超次次元遊戲戰機少女重生1,No data,2,True
282900,Hyperdimension Neptunia Re;Birth1 / 超次次元ゲイム ネプテューヌRe;Birth1 / 超次次元遊戲戰機少女重生1,2015,1,True
319630,Life is Strange - Episode 1,2015,2,True
319630,Life is Strange - Episode 1,No data,0,True
319630,Life is Strange - Episode 1,2015,0,True
319630,Life is Strange - Episode 1,No data,2,True
319630,Life is Strange - Episode 1,No data,0,True
319630,Life is Strange - Episode 1,2015,2,True
319630,Life is Strange - Episode 1,2015,2,True
319630,Life is Strange - Episode 1,2015,0,True
319630,Life is Strange - Episode 1,2015,0,True
319630,Life is Strange - Episode 1,2015,2,True
319630,Life is Strange - Episode 1,2015,2,True
319630,Life is Strange - Episode 1,2015,2,True
319630,Life is Strange - Episode 1,2015,2,True
319630,Life is Strange - Episode 1,No data,0,True
319630,Life is Strange - Episode 1,2015,1,True
319630,Life is Strange - Episode 1,No data,2,True
319630,Life is Strange - Episode 1,No data,1,True
319630,Life is Strange - Episode 1,2015,2,True
319630,Life is Strange - Episode 1,No data,2,True
319630,Life is Strange - Episode 1,2015,2,True
319630,Life is Strange - Episode 1,No data,1,True
319630,Life is Strange - Episode 1,No data,2,True
319630,Life is Strange - Episode 1,2015,2,True
319630,Life is Strange - Episode 1,2015,2,True
319630,Life is Strange - Episode 1,No data,2,True
319630,Life is Strange - Episode 1,2015,2,True
319630,Life is Strange - Episode 1,No data,2,True
319630,Life is Strange - Episode 1,2015,2,True
319630,Life is Strange - Episode 1,No data,1,True
319630,Life is Strange - Episode 1,2015,2,True
319630,Life is Strange - Episode 1,2015,2,True
319630,Life is Strange - Episode 1,2015,2,True
319630,Life is Strange - Episode 1,2015,2,True
319630,Life is Strange - Episode 1,2015,0,True
319630,Life is Strange - Episode 1,2015,1,True
319630,Life is Strange - Episode 1,No data,0,True
319630,Life is Strange - Episode 1,2015,2,True
319630,Life is Strange - Episode 1,2015,2,True
319630,Life is Strange - Episode 1,2015,2,True
319630,Life is Strange - Episode 1,2015,2,True
319630,Life is Strange - Episode 1,2015,0,True
319630,Life is Strange - Episode 1,2015,0,True
319630,Life is Strange - Episode 1,2015,0,True
319630,Life is Strange - Episode 1,2015,2,True
319630,Life is Strange - Episode 1,2015,0,True
319630,Life is Strange - Episode 1,2015,2,True
319630,Life is Strange - Episode 1,2015,2,True
319630,Life is Strange - Episode 1,No data,2,True
319630,Life is Strange - Episode 1,2015,2,True
319630,Life is Strange - Episode 1,2015,2,True
319630,Life is Strange - Episode 1,2015,0,True
319630,Life is Strange - Episode 1,2015,1,True
319630,Life is Strange - Episode 1,2015,2,True
319630,Life is Strange - Episode 1,2015,1,True
319630,Life is Strange - Episode 1,2015,1,True
319630,Life is Strange - Episode 1,2015,2,True
319630,Life is Strange - Episode 1,2015,2,True
319630,Life is Strange - Episode 1,2015,0,False
319630,Life is Strange - Episode 1,No data,2,True
319630,Life is Strange - Episode 1,2015,2,True
319630,Life is Strange - Episode 1,No data,1,True
319630,Life is Strange - Episode 1,No data,2,True
319630,Life is Strange - Episode 1,No data,2,True
319630,Life is Strange - Episode 1,2015,2,True
319630,Life is Strange - Episode 1,2015,2,True
319630,Life is Strange - Episode 1,No data,2,True
319630,Life is Strange - Episode 1,No data,2,True
319630,Life is Strange - Episode 1,2015,2,True
319630,Life is Strange - Episode 1,2015,2,True
319630,Life is Strange - Episode 1,No data,2,True
319630,Life is Strange - Episode 1,2015,2,True
319630,Life is Strange - Episode 1,No data,1,True
319630,Life is Strange - Episode 1,No data,2,True
319630,Life is Strange - Episode 1,2015,2,True
319630,Life is Strange - Episode 1,2015,0,True
319630,Life is Strange - Episode 1,No data,2,True
319630,Life is Strange - Episode 1,No data,2,True
319630,Life is Strange - Episode 1,2015,2,True
319630,Life is Strange - Episode 1,No data,1,True
319630,Life is Strange - Episode 1,2015,1,True
319630,Life is Strange - Episode 1,2015,0,True
319630,Life is Strange - Episode 1,2015,2,True
319630,Life is Strange - Episode 1,2015,2,True
319630,Life is Strange - Episode 1,2015,0,True
319630,Life is Strange - Episode 1,2015,2,True
319630,Life is Strange - Episode 1,No data,0,True
319630,Life is Strange - Episode 1,No data,2,True
319630,Life is Strange - Episode 1,2015,2,True
319630,Life is Strange - Episode 1,2015,2,True
319630,Life is Strange - Episode 1,2015,2,True
319630,Life is Strange - Episode 1,2015,2,True
319630,Life is Strange - Episode 1,2015,0,True
319630,Life is Strange - Episode 1,No data,2,True
319630,Life is Strange - Episode 1,No data,2,True
319630,Life is Strange - Episode 1,2015,2,True
319630,Life is Strange - Episode 1,2015,2,True
319630,Life is Strange - Episode 1,No data,2,True
319630,Life is Strange - Episode 1,2015,2,True
319630,Life is Strange - Episode 1,2015,2,True
319630,Life is Strange - Episode 1,No data,0,True
319630,Life is Strange - Episode 1,2015,0,False
319630,Life is Strange - Episode 1,2015,1,True
319630,Life is Strange - Episode 1,2015,2,True
319630,Life is Strange - Episode 1,2015,1,True
319630,Life is Strange - Episode 1,No data,2,True
319630,Life is Strange - Episode 1,2015,0,True
319630,Life is Strange - Episode 1,2015,0,False
319630,Life is Strange - Episode 1,No data,1,True
319630,Life is Strange - Episode 1,2015,2,True
319630,Life is Strange - Episode 1,2015,2,True
319630,Life is Strange - Episode 1,No data,0,True
319630,Life is Strange - Episode 1,2015,2,False
319630,Life is Strange - Episode 1,No data,1,True
319630,Life is Strange - Episode 1,2015,2,True
319630,Life is Strange - Episode 1,2015,2,True
319630,Life is Strange - Episode 1,No data,2,True
319630,Life is Strange - Episode 1,2015,1,True
319630,Life is Strange - Episode 1,No data,2,True
319630,Life is Strange - Episode 1,2015,1,True
319630,Life is Strange - Episode 1,2015,2,True
319630,Life is Strange - Episode 1,No data,2,True
319630,Life is Strange - Episode 1,2015,2,True
319630,Life is Strange - Episode 1,2015,2,True
319630,Life is Strange - Episode 1,No data,2,True
319630,Life is Strange - Episode 1,No data,2,True
319630,Life is Strange - Episode 1,2015,2,True
319630,Life is Strange - Episode 1,No data,0,True
319630,Life is Strange - Episode 1,2015,2,True
319630,Life is Strange - Episode 1,2015,2,True
319630,Life is Strange - Episode 1,2015,1,True
319630,Life is Strange - Episode 1,No data,2,True
319630,Life is Strange - Episode 1,2015,1,True
319630,Life is Strange - Episode 1,No data,2,True
319630,Life is Strange - Episode 1,2015,0,True
319630,Life is Strange - Episode 1,No data,2,True
319630,Life is Strange - Episode 1,2015,2,True
319630,Life is Strange - Episode 1,2015,2,True
319630,Life is Strange - Episode 1,2015,2,True
319630,Life is Strange - Episode 1,No data,2,True
319630,Life is Strange - Episode 1,2015,0,True
319630,Life is Strange - Episode 1,2015,2,True
319630,Life is Strange - Episode 1,2015,1,True
319630,Life is Strange - Episode 1,2015,0,False
319630,Life is Strange - Episode 1,2015,2,True
319630,Life is Strange - Episode 1,2015,0,True
319630,Life is Strange - Episode 1,2015,2,True
319630,Life is Strange - Episode 1,2015,2,True
319630,Life is Strange - Episode 1,2015,0,True
319630,Life is Strange - Episode 1,2015,2,True
319630,Life is Strange - Episode 1,2015,2,True
319630,Life is Strange - Episode 1,2015,2,True
319630,Life is Strange - Episode 1,2015,2,True
319630,Life is Strange - Episode 1,2015,2,True
319630,Life is Strange - Episode 1,2015,1,True
319630,Life is Strange - Episode 1,2015,2,True
319630,Life is Strange - Episode 1,No data,2,True
319630,Life is Strange - Episode 1,No data,2,True
319630,Life is Strange - Episode 1,2015,2,True
319630,Life is Strange - Episode 1,No data,0,True
319630,Life is Strange - Episode 1,2015,2,True
319630,Life is Strange - Episode 1,2015,0,True
319630,Life is Strange - Episode 1,No data,1,True
319630,Life is Strange - Episode 1,No data,2,True
319630,Life is Strange - Episode 1,2015,0,True
319630,Life is Strange - Episode 1,No data,0,True
319630,Life is Strange - Episode 1,No data,2,True
319630,Life is Strange - Episode 1,2015,2,True
319630,Life is Strange - Episode 1,2015,1,True
319630,Life is Strange - Episode 1,No data,2,True
319630,Life is Strange - Episode 1,No data,1,True
319630,Life is Strange - Episode 1,No data,1,True
319630,Life is Strange - Episode 1,No data,0,True
319630,Life is Strange - Episode 1,No data,2,True
319630,Life is Strange - Episode 1,No data,2,True
319630,Life is Strange - Episode 1,2015,0,True
319630,Life is Strange - Episode 1,2015,2,True
319630,Life is Strange - Episode 1,2015,2,True
319630,Life is Strange - Episode 1,2015,2,True
319630,Life is Strange - Episode 1,No data,0,True
319630,Life is Strange - Episode 1,2015,1,True
333250,Forward to the Sky,No data,2,True
335240,Transformice,No data,1,True
335240,Transformice,2015,0,True
335240,Transformice,2015,1,False
335240,Transformice,2015,1,False
335240,Transformice,No data,2,True
335240,Transformice,2015,2,True
335240,Transformice,2015,2,True
335240,Transformice,2015,1,True
335240,Transformice,No data,1,False
335240,Transformice,2015,2,True
335240,Transformice,2015,2,True
335240,Transformice,2015,2,True
335240,Transformice,2015,2,True
335240,Transformice,2015,1,True
335240,Transformice,2015,2,True
335240,Transformice,2015,0,True
335240,Transformice,2015,1,True
335240,Transformice,2015,2,True
335240,Transformice,2015,1,True
335240,Transformice,2015,2,False
335240,Transformice,2015,0,True
335240,Transformice,2015,2,True
335240,Transformice,2015,1,True
335240,Transformice,2015,1,True
335240,Transformice,2015,1,True
335240,Transformice,2015,0,True
341530,Stardust Vanguards,2015,0,True
342230,Air Guardians,2015,2,False
346010,Besiege,2015,2,True
346010,Besiege,2015,1,True
346010,Besiege,2015,2,True
346010,Besiege,2015,2,True
346010,Besiege,2015,2,True
346010,Besiege,2015,0,True
346010,Besiege,2015,1,True
346010,Besiege,2015,2,True
346010,Besiege,2015,2,True
346010,Besiege,2015,1,True
346010,Besiege,2015,2,True
346010,Besiege,No data,1,True
346010,Besiege,2015,1,True
346010,Besiege,2015,2,True
346010,Besiege,2015,2,True
346010,Besiege,2015,2,True
346010,Besiege,2015,2,True
346010,Besiege,No data,0,True
346010,Besiege,No data,2,True
346010,Besiege,2015,0,True
346010,Besiege,2015,2,True
346010,Besiege,2015,2,True
346010,Besiege,No data,1,True
346010,Besiege,2015,2,True
346010,Besiege,2015,2,True
346010,Besiege,No data,2,True
346010,Besiege,2015,2,True
346010,Besiege,2015,2,True
346010,Besiege,2015,1,True
346010,Besiege,2015,0,True
346010,Besiege,2015,2,True
346010,Besiege,2015,2,True
346010,Besiege,2015,2,True
346010,Besiege,2015,1,True
346010,Besiege,2015,1,True
346010,Besiege,2015,1,True
346010,Besiege,2015,2,True
346010,Besiege,No data,2,True
346010,Besiege,2015,1,True
346010,Besiege,2015,2,True
346010,Besiege,2015,2,True
346010,Besiege,2015,0,True
346010,Besiege,2015,1,True
346010,Besiege,2015,2,True
346010,Besiege,2015,2,True
346010,Besiege,2015,2,True
346010,Besiege,No data,2,True
346010,Besiege,2015,1,True
346010,Besiege,2015,2,True
346010,Besiege,2015,1,True
346010,Besiege,2015,0,True
346010,Besiege,2015,2,True
346010,Besiege,2015,2,True
346010,Besiege,2015,0,True
346010,Besiege,2015,2,True
346010,Besiege,2015,2,True
346010,Besiege,2015,1,True
346010,Besiege,2015,2,True
346010,Besiege,2015,2,True
346010,Besiege,2015,2,True
346010,Besiege,2015,2,True
346010,Besiege,2015,2,True
346010,Besiege,2015,2,True
346010,Besiege,2015,2,True
346010,Besiege,2015,2,True
346010,Besiege,2015,1,True
346010,Besiege,2015,0,True
346010,Besiege,2015,2,True
346010,Besiege,2015,1,True
346010,Besiege,No data,2,True
346010,Besiege,2015,2,False
214420,Gear Up,No data,2,True
214420,Gear Up,2015,2,False
214420,Gear Up,2015,2,False
214420,Gear Up,2015,0,False
214420,Gear Up,2015,0,True
214420,Gear Up,2015,0,False
214420,Gear Up,2015,2,True
214420,Gear Up,2013,0,True
214420,Gear Up,2015,0,True
214420,Gear Up,2015,0,False
214420,Gear Up,2015,2,False
214420,Gear Up,2015,2,True
214420,Gear Up,2014,0,False
214420,Gear Up,No data,0,False
214420,Gear Up,2014,2,True
214420,Gear Up,2014,2,True
214420,Gear Up,2015,2,False
214420,Gear Up,2015,0,False
214420,Gear Up,2014,0,False
214420,Gear Up,2015,2,True
214420,Gear Up,2015,2,True
214420,Gear Up,No data,2,True
214420,Gear Up,2015,1,True
214420,Gear Up,No data,2,True
214420,Gear Up,2015,2,True
214420,Gear Up,2015,2,True
214420,Gear Up,2015,1,True
214420,Gear Up,2014,2,True
214420,Gear Up,2015,2,True
297000,Heroes® of Might & Magic® III - HD Edition,2015,2,False
297000,Heroes® of Might & Magic® III - HD Edition,2015,0,False
297000,Heroes® of Might & Magic® III - HD Edition,2015,0,False
346250,The Old Tree,No data,2,True
346250,The Old Tree,2015,2,True
346250,The Old Tree,2015,2,True
346250,The Old Tree,2015,0,True
346250,The Old Tree,No data,0,True
346250,The Old Tree,2015,2,True
312840,Fahrenheit: Indigo Prophecy Remastered,No data,0,True
337120,Axis Game Factory's AGFPRO - Drone Kombat FPS Multiplayer,2015,2,True
239140,Dying Light,No data,2,True
239140,Dying Light,No data,0,True
239140,Dying Light,2015,2,True
239140,Dying Light,2015,2,True
239140,Dying Light,2015,0,True
239140,Dying Light,2015,2,True
